element,opponent_team,was_home,minutes,total_points,goals_scored,assists,expected_goals,expected_assists,clean_sheets,avg_minutes,avg_points,avg_goals,avg_xG,avg_assists,avg_xA,clean_sheets_last3,element_type,opponent_strength
684,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
684,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
684,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
684,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
684,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
684,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.2
685,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
685,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
685,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
685,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
685,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
685,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
685,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
685,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
685,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,2,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.2
685,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.7
685,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.5
685,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
685,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,13,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
685,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
685,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
685,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
685,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
685,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
685,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
685,1,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
685,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
685,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
686,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1
686,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9
686,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
686,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
686,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
686,1,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
686,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
686,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
686,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
686,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
686,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
686,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
686,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2
686,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,13,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
686,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
686,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
686,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
686,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
686,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9
686,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
687,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2
687,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
687,2,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
687,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
687,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
687,1,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
687,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
687,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
687,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
687,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
687,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5
687,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7
687,9,False,6.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3
687,17,True,90.0,6.0,0.0,0.0,0.00,0.00,1.0,2.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0.1
687,20,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,32.0,2.33,0.0,0.0,0.0,0.0,1.0,1,0.5
687,8,True,90.0,3.0,0.0,0.0,0.00,0.00,0.0,62.0,3.0,0.0,0.0,0.0,0.0,1.0,1,0.5
687,12,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,3.67,0.0,0.0,0.0,0.0,1.0,1,0.2
687,10,True,90.0,10.0,0.0,0.0,0.00,0.00,1.0,90.0,2.33,0.0,0.0,0.0,0.0,0.0,1,0.5
687,11,False,90.0,3.0,0.0,0.0,0.00,0.00,0.0,90.0,5.0,0.0,0.0,0.0,0.0,1.0,1,0.9
687,20,True,90.0,1.0,0.0,0.0,0.00,0.00,0.0,90.0,5.0,0.0,0.0,0.0,0.0,1.0,1,0.5
687,8,False,90.0,3.0,0.0,0.0,0.00,0.00,0.0,90.0,4.67,0.0,0.0,0.0,0.0,1.0,1,0.5
687,13,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,2.33,0.0,0.0,0.0,0.0,0.0,1,1.0
687,4,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.3
687,15,True,90.0,0.0,0.0,0.0,0.00,0.00,0.0,90.0,2.33,0.0,0.0,0.0,0.0,0.0,1,0.7
687,6,True,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,1.33,0.0,0.0,0.0,0.0,0.0,1,0.1
687,14,True,90.0,1.0,0.0,0.0,0.00,0.00,0.0,90.0,1.33,0.0,0.0,0.0,0.0,0.0,1,0.7
687,17,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1
687,9,True,90.0,6.0,0.0,0.0,0.00,0.00,1.0,90.0,1.67,0.0,0.0,0.0,0.0,0.0,1,0.3
687,1,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,1,1.0
687,2,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,3.33,0.0,0.0,0.0,0.0,1.0,1,0.7
687,18,True,90.0,9.0,0.0,0.0,0.00,0.00,1.0,90.0,3.33,0.0,0.0,0.0,0.0,1.0,1,0.7
687,19,True,90.0,6.0,0.0,0.0,0.00,0.00,1.0,90.0,4.33,0.0,0.0,0.0,0.0,1.0,1,0.5
687,16,False,90.0,1.0,0.0,0.0,0.00,0.00,0.0,90.0,5.67,0.0,0.0,0.0,0.0,2.0,1,0.2
687,5,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,5.33,0.0,0.0,0.0,0.0,2.0,1,0.5
687,3,True,90.0,3.0,0.0,0.0,0.00,0.00,0.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,1,0.5
688,13,False,17.0,1.0,0.0,0.0,0.00,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
688,12,True,90.0,8.0,0.0,0.0,0.04,0.18,1.0,17.0,1.0,0.0,0.0,0.0,0.03,0.0,2,0.2
688,8,False,90.0,6.0,0.0,0.0,0.03,0.05,1.0,53.5,4.5,0.0,0.02,0.0,0.1,1.0,2,0.5
688,7,True,90.0,1.0,0.0,0.0,0.09,0.04,0.0,65.67,5.0,0.0,0.02,0.0,0.09,2.0,2,0.7
688,17,True,90.0,2.0,0.0,0.0,0.00,0.34,0.0,90.0,5.0,0.0,0.05,0.0,0.09,2.0,2,0.1
688,18,False,90.0,1.0,0.0,0.0,0.00,0.08,0.0,90.0,3.0,0.0,0.04,0.0,0.14,1.0,2,0.7
688,5,False,90.0,2.0,0.0,0.0,0.00,0.00,0.0,90.0,1.33,0.0,0.03,0.0,0.15,0.0,2,0.5
688,14,True,90.0,2.0,0.0,0.0,0.00,0.01,0.0,90.0,1.67,0.0,0.0,0.0,0.14,0.0,2,0.7
688,2,False,90.0,1.0,0.0,0.0,0.00,0.01,0.0,90.0,1.67,0.0,0.0,0.0,0.03,0.0,2,0.7
688,20,True,90.0,1.0,0.0,0.0,0.00,0.02,0.0,90.0,1.67,0.0,0.0,0.0,0.01,0.0,2,0.5
688,11,False,15.0,0.0,0.0,0.0,0.00,0.00,0.0,90.0,1.33,0.0,0.0,0.0,0.01,0.0,2,0.9
688,16,True,90.0,6.0,0.0,0.0,0.00,0.04,1.0,65.0,0.67,0.0,0.0,0.0,0.01,0.0,2,0.2
688,19,True,90.0,6.0,0.0,0.0,0.00,0.01,1.0,65.0,2.33,0.0,0.0,0.0,0.02,1.0,2,0.5
688,15,False,60.0,2.0,0.0,0.0,0.00,0.00,0.0,65.0,4.0,0.0,0.0,0.0,0.02,2.0,2,0.7
688,6,True,90.0,1.0,0.0,0.0,0.21,0.06,0.0,80.0,4.67,0.0,0.0,0.0,0.02,2.0,2,0.1
688,3,False,17.0,1.0,0.0,0.0,0.00,0.00,0.0,80.0,3.0,0.0,0.07,0.0,0.02,1.0,2,0.5
688,1,True,90.0,2.0,0.0,0.0,0.00,0.00,0.0,55.67,1.33,0.0,0.07,0.0,0.02,0.0,2,1.0
688,7,False,26.0,1.0,0.0,0.0,0.00,0.01,0.0,65.67,1.33,0.0,0.07,0.0,0.02,0.0,2,0.7
688,9,True,90.0,6.0,0.0,0.0,0.22,0.02,1.0,44.33,1.33,0.0,0.0,0.0,0.0,0.0,2,0.3
688,6,False,90.0,1.0,0.0,0.0,0.43,0.02,0.0,68.67,3.0,0.0,0.07,0.0,0.01,1.0,2,0.1
688,3,True,90.0,2.0,0.0,0.0,0.00,0.02,0.0,68.67,2.67,0.0,0.22,0.0,0.02,1.0,2,0.5
688,2,True,90.0,0.0,0.0,0.0,0.00,0.02,0.0,90.0,3.0,0.0,0.22,0.0,0.02,1.0,2,0.7
688,14,False,90.0,7.0,0.0,1.0,0.00,0.14,0.0,90.0,1.0,0.0,0.14,0.0,0.02,0.0,2,0.7
688,5,True,90.0,6.0,0.0,0.0,0.00,0.01,1.0,90.0,3.0,0.0,0.0,0.33,0.06,0.0,2,0.5
688,20,False,79.0,1.0,0.0,0.0,0.00,0.04,0.0,90.0,4.33,0.0,0.0,0.33,0.06,1.0,2,0.5
688,18,True,81.0,10.0,0.0,1.0,0.08,0.30,1.0,86.33,4.67,0.0,0.0,0.33,0.06,1.0,2,0.7
688,17,False,84.0,1.0,0.0,0.0,0.00,0.01,0.0,83.33,5.67,0.0,0.03,0.33,0.12,2.0,2,0.1
688,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,81.33,4.0,0.0,0.03,0.33,0.12,1.0,2,0.2
688,15,True,90.0,2.0,0.0,0.0,0.00,0.11,0.0,55.0,3.67,0.0,0.03,0.33,0.1,1.0,2,0.7
688,19,False,90.0,6.0,0.0,0.0,0.00,0.01,1.0,58.0,1.0,0.0,0.0,0.0,0.04,0.0,2,0.5
688,11,True,90.0,6.0,1.0,0.0,0.12,0.01,0.0,60.0,2.67,0.0,0.0,0.0,0.04,1.0,2,0.9
688,8,True,90.0,6.0,0.0,1.0,0.00,0.46,0.0,90.0,4.67,0.33,0.04,0.0,0.04,1.0,2,0.5
688,4,False,90.0,6.0,0.0,0.0,0.07,0.01,1.0,90.0,6.0,0.33,0.04,0.33,0.16,1.0,2,0.3
688,13,True,90.0,0.0,0.0,0.0,0.00,0.00,0.0,90.0,6.0,0.33,0.06,0.33,0.16,1.0,2,1.0
688,12,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,90.0,4.0,0.0,0.02,0.33,0.16,1.0,2,0.2
689,12,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.2
689,13,True,23.0,1.0,0.0,0.0,0.00,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1.0
689,11,False,16.0,1.0,0.0,0.0,0.00,0.00,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.9
689,17,True,18.0,1.0,0.0,0.0,0.00,0.01,0.0,13.33,1.0,0.0,0.0,0.0,0.0,0.0,3,0.1
689,15,True,14.0,7.0,1.0,0.0,0.05,0.00,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.7
689,2,False,23.0,1.0,0.0,0.0,0.03,0.01,0.0,16.0,3.0,0.33,0.02,0.0,0.0,0.0,3,0.7
689,9,True,90.0,1.0,0.0,0.0,0.00,0.10,0.0,18.33,3.0,0.33,0.03,0.0,0.01,0.0,3,0.3
689,4,False,90.0,11.0,1.0,1.0,0.64,0.22,0.0,42.33,3.0,0.33,0.03,0.0,0.04,0.0,3,0.3
689,16,True,90.0,1.0,0.0,0.0,0.04,0.06,0.0,67.67,4.33,0.33,0.22,0.33,0.11,0.0,3,0.2
689,6,False,90.0,10.0,0.0,2.0,0.03,0.38,0.0,90.0,4.33,0.33,0.23,0.33,0.13,0.0,3,0.1
689,8,True,90.0,9.0,1.0,0.0,0.28,0.27,0.0,90.0,7.33,0.33,0.24,1.0,0.22,0.0,3,0.5
689,18,False,87.0,2.0,0.0,0.0,0.04,0.14,0.0,90.0,6.67,0.33,0.12,0.67,0.24,0.0,3,0.7
689,10,False,63.0,2.0,0.0,0.0,0.00,0.00,0.0,89.0,7.0,0.33,0.12,0.67,0.26,0.0,3,0.5
689,20,True,86.0,16.0,2.0,0.0,0.52,0.22,1.0,80.0,4.33,0.33,0.11,0.0,0.14,0.0,3,0.5
689,14,True,90.0,9.0,1.0,0.0,0.19,0.02,1.0,78.67,6.67,0.67,0.19,0.0,0.12,1.0,3,0.7
689,1,False,90.0,3.0,0.0,0.0,0.04,0.01,1.0,79.67,9.0,1.0,0.24,0.0,0.08,2.0,3,1.0
689,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,88.67,9.33,1.0,0.25,0.0,0.08,3.0,3,0.5
689,17,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,60.0,4.0,0.33,0.08,0.0,0.01,2.0,3,0.1
689,3,True,90.0,5.0,0.0,1.0,0.00,0.20,0.0,30.0,1.0,0.0,0.01,0.0,0.0,1.0,3,0.5
689,14,False,90.0,2.0,0.0,0.0,0.20,0.03,0.0,30.0,1.67,0.0,0.0,0.33,0.07,0.0,3,0.7
689,1,True,90.0,1.0,0.0,0.0,0.12,0.01,0.0,60.0,2.33,0.0,0.07,0.33,0.08,0.0,3,1.0
689,16,False,90.0,1.0,0.0,0.0,0.10,0.03,0.0,90.0,2.67,0.0,0.11,0.33,0.08,0.0,3,0.2
689,4,True,90.0,5.0,0.0,1.0,0.12,0.50,0.0,90.0,1.33,0.0,0.14,0.0,0.02,0.0,3,0.3
689,9,False,90.0,5.0,0.0,1.0,0.54,0.08,0.0,90.0,2.33,0.0,0.11,0.33,0.18,0.0,3,0.3
689,6,True,90.0,2.0,0.0,0.0,0.26,0.06,0.0,90.0,3.67,0.0,0.25,0.67,0.2,0.0,3,0.1
689,2,True,90.0,1.0,0.0,0.0,0.10,0.19,0.0,90.0,4.0,0.0,0.31,0.67,0.21,0.0,3,0.7
689,15,False,90.0,12.0,1.0,1.0,0.28,0.19,0.0,90.0,2.67,0.0,0.3,0.33,0.11,0.0,3,0.7
689,18,True,90.0,2.0,0.0,0.0,0.08,0.02,0.0,90.0,5.0,0.33,0.21,0.33,0.15,0.0,3,0.7
689,20,False,90.0,2.0,0.0,0.0,0.09,0.02,0.0,90.0,5.0,0.33,0.15,0.33,0.13,0.0,3,0.5
689,10,True,90.0,2.0,0.0,0.0,0.18,0.20,0.0,90.0,5.33,0.33,0.15,0.33,0.08,0.0,3,0.5
689,8,False,84.0,2.0,0.0,0.0,0.02,0.01,0.0,90.0,2.0,0.0,0.12,0.0,0.08,0.0,3,0.5
689,11,True,90.0,5.0,0.0,1.0,0.03,0.07,0.0,88.0,2.0,0.0,0.1,0.0,0.08,0.0,3,0.9
689,7,False,90.0,2.0,0.0,0.0,0.03,0.01,0.0,88.0,3.0,0.0,0.08,0.33,0.09,0.0,3,0.7
689,12,True,90.0,5.0,0.0,1.0,0.74,0.42,0.0,88.0,3.0,0.0,0.03,0.33,0.03,0.0,3,0.2
689,13,False,90.0,7.0,1.0,0.0,0.31,0.00,0.0,90.0,4.0,0.0,0.27,0.67,0.17,0.0,3,1.0
690,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.7
690,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
690,3,True,16.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
690,2,False,4.0,1.0,0.0,0.0,0.00,0.00,0.0,5.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.7
690,11,True,90.0,1.0,0.0,0.0,0.10,0.01,0.0,6.67,0.67,0.0,0.0,0.0,0.0,0.0,3,0.9
690,13,False,65.0,2.0,0.0,0.0,0.00,0.00,0.0,36.67,1.0,0.0,0.03,0.0,0.0,0.0,3,1.0
690,10,True,70.0,2.0,0.0,0.0,0.17,0.01,0.0,53.0,1.33,0.0,0.03,0.0,0.0,0.0,3,0.5
690,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,75.0,1.67,0.0,0.09,0.0,0.01,0.0,3,0.3
690,17,True,19.0,0.0,0.0,0.0,0.00,0.00,0.0,45.0,1.33,0.0,0.06,0.0,0.0,0.0,3,0.1
690,16,False,13.0,1.0,0.0,0.0,0.00,0.00,0.0,29.67,0.67,0.0,0.06,0.0,0.0,0.0,3,0.2
690,7,False,56.0,1.0,0.0,0.0,0.05,0.01,0.0,10.67,0.33,0.0,0.0,0.0,0.0,0.0,3,0.7
690,4,True,83.0,2.0,0.0,0.0,0.00,0.01,0.0,29.33,0.67,0.0,0.02,0.0,0.0,0.0,3,0.3
690,6,True,58.0,1.0,0.0,0.0,0.00,0.03,0.0,50.67,1.33,0.0,0.02,0.0,0.01,0.0,3,0.1
690,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,65.67,1.33,0.0,0.02,0.0,0.02,0.0,3,1.0
690,8,False,45.0,0.0,0.0,0.0,0.08,0.01,0.0,47.0,1.0,0.0,0.0,0.0,0.01,0.0,3,0.5
690,18,True,31.0,1.0,0.0,0.0,0.00,0.00,0.0,34.33,0.33,0.0,0.03,0.0,0.01,0.0,3,0.7
690,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,25.33,0.33,0.0,0.03,0.0,0.0,0.0,3,0.5
690,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,25.33,0.33,0.0,0.03,0.0,0.0,0.0,3,0.5
690,12,False,29.0,0.0,0.0,0.0,0.00,0.01,0.0,10.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.2
690,8,True,10.0,1.0,0.0,0.0,0.00,0.00,0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
690,18,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,3,0.7
